arm,base_arm,recipe,dataset,fold,bacc,mcc,macro_mae,per_class_recall,n_train,n_test,lr,wd,epoch,train_ce_best,train_ce_best_epoch,train_loss_final,grad_norm_final,w_norm,count_mode,seconds
A1_200,A1,200,oral_diseases,11,0.6916894508999772,0.6584831209577181,0.5339805825242718,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.8333333333333334, 0.45454545454545453, 0.5789473684210527, 0.5]",2065,103,0.01,0.0001,200,0.004449627362191677,200,0.004449627362191677,0.0030459288973361254,8.450154304504395,train,0.2447195053100586
A1_200,A1,200,oral_diseases,12,0.7538685729475203,0.7162935587254057,0.3786407766990291,"[0.9375, 1.0, 0.75, 0.4444444444444444, 0.6363636363636364, 0.8421052631578947, 0.6666666666666666]",2065,103,0.01,0.0001,200,0.0061255767941474915,200,0.0061255767941474915,0.0035198195837438107,8.673002243041992,train,0.1884622573852539
A1_200,A1,200,oral_diseases,13,0.7251748251748252,0.6938879457484008,0.5436893203883495,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.7777777777777778, 0.5454545454545454, 0.7222222222222222, 0.46153846153846156]",2065,103,0.01,0.0001,200,0.005974771920591593,200,0.005974771920591593,0.003536221571266651,8.651166915893555,train,0.19958853721618652
A1_200,A1,200,oral_diseases,14,0.7546446243814665,0.7045460984863849,0.44660194174757284,"[0.875, 1.0, 0.6666666666666666, 0.7222222222222222, 0.8, 0.5263157894736842, 0.6923076923076923]",2065,103,0.01,0.0001,200,0.005689579993486404,200,0.005689579993486404,0.003345587057992816,8.763443946838379,train,0.1824333667755127
A1_sel,A1,sel,oral_diseases,0,0.6404666240192557,0.6234835738203846,0.6634615384615384,"[0.8125, 1.0, 0.4166666666666667, 0.6111111111111112, 0.36363636363636365, 0.8947368421052632, 0.38461538461538464]",2060,104,0.001,0.1,20,0.5716593265533447,20,0.5716593265533447,0.5419889688491821,1.823811411857605,train,13.414046049118042
A1_sel,A1,sel,oral_diseases,1,0.7763993316624896,0.7099237727349331,0.42718446601941745,"[1.0, 0.9333333333333333, 0.75, 0.4444444444444444, 1.0, 0.47368421052631576, 0.8333333333333334]",2065,103,0.001,0.1,290,0.04812158644199371,290,0.04812158644199371,0.03460678085684776,4.622237682342529,train,13.33987832069397
A1_sel,A1,sel,oral_diseases,2,0.7306239082554872,0.7049053950101142,0.39805825242718446,"[0.875, 1.0, 0.9166666666666666, 0.7222222222222222, 0.36363636363636365, 0.7368421052631579, 0.5]",2065,103,0.001,3.0,40,0.40727782249450684,40,0.40727782249450684,0.2940901219844818,1.9407936334609985,train,13.605746507644653
A1_sel,A1,sel,oral_diseases,3,0.7657120657120657,0.7279367424584686,0.3592233009708738,"[0.8, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.7222222222222222, 0.9230769230769231]",2065,103,0.001,10.0,170,0.22179299592971802,170,0.22179299592971802,0.18230079114437103,2.1286025047302246,train,13.131296157836914
A1_sel,A1,sel,oral_diseases,4,0.7266403187455819,0.6932260734888841,0.5825242718446602,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5, 0.7894736842105263, 0.7692307692307693]",2065,103,0.01,1.0,30,0.08145829290151596,30,0.08145829290151596,0.10789110511541367,4.905165195465088,train,13.271730899810791
A1_sel,A1,sel,oral_diseases,5,0.7669431445747235,0.7203863361290275,0.41346153846153844,"[0.875, 0.9333333333333333, 0.75, 0.5, 0.7272727272727273, 0.7368421052631579, 0.8461538461538461]",2060,104,0.001,3.0,50,0.34290823340415955,50,0.34290823340415955,0.24608129262924194,2.047696828842163,train,13.378555297851562
