dataset,target_prior,method,source_prior,arm,base,metric,metric_label,n_folds,mean_base,mean_arm,mean_diff,sd,wins,ci_lo,ci_hi,p_nb,se_nb,mde_post,mde_floor_bacc_ref,note,exploratory,gate,holm_p_within_w11_family
aptos2019,idrid_like,em,train,B3,B0,bacc,BACC,15,0.6476724277348661,0.27923015309277577,-0.36844227464209034,0.039684030945068255,0,-0.4163384748318014,-0.32054607445237926,1.4345898368593707e-10,0.02233145163550486,0.06728112356102937,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),4.303769510578112e-10
aptos2019,idrid_like,em,train,B3,B0,rec_0,no_dr,15,0.9809787626962141,0.0,-0.9809787626962141,0.007090753168112862,0,-0.9895368684417185,-0.9724206569507097,7.482360538835395e-27,0.003990189697518464,0.012021808991756432,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),2.2447081616506187e-26
aptos2019,idrid_like,em,train,B3,B0,rec_1,mild,15,0.5441441441441442,0.12342342342342344,-0.4207207207207208,0.08961910347274951,0,-0.528885501831161,-0.3125559396102806,8.379297223207085e-07,0.05043148659946619,0.1519420741941558,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),2.5137891669621255e-06
aptos2019,idrid_like,em,train,B3,B0,rec_2,moderate,15,0.766787269681742,0.0,-0.766787269681742,0.03786190146118947,0,-0.8124842709379516,-0.7210902684255325,3.3649863665076814e-15,0.021306082098342873,0.06419184769793113,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),1.0094959099523043e-14
aptos2019,idrid_like,em,train,B3,B0,rec_3,severe,15,0.4357174988753936,0.38007197480881694,-0.05564552406657668,0.12734148103270948,5,-0.20933890961099372,0.09804786147784034,0.450356346178164,0.0716590542128109,0.21589737019572997,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.450356346178164
aptos2019,idrid_like,em,train,B3,B0,rec_4,proliferative,15,0.5107344632768361,0.8926553672316384,0.38192090395480227,0.05936237530650259,15,0.31027414469910336,0.4535676632105012,1.7365160140141947e-08,0.03340507457422482,0.10064419396813698,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),5.209548042042584e-08
aptos2019,idrid_like,em,train,B4,B0,bacc,BACC,15,0.6476724277348661,0.656558302394792,0.008885874659925852,0.020623499114698372,8,-0.01600542843318093,0.033777177753032635,0.45659309780281515,0.011605491228254354,0.03496550524611568,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.45659309780281515
aptos2019,idrid_like,em,train,B4,B0,rec_0,no_dr,15,0.9809787626962141,0.9735918744228993,-0.007386888273314848,0.00683892963820905,1,-0.01564105840760451,0.0008672818609748133,0.07554540544188042,0.0038484806814532,0.011594862191556473,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.07554540544188042
aptos2019,idrid_like,em,train,B4,B0,rec_1,mild,15,0.5441441441441442,0.7054054054054054,0.16126126126126125,0.05343923188445127,15,0.09676337414225734,0.22575914838026517,0.00010016205549542468,0.030071935583309485,0.09060197459278245,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.00010016205549542468
aptos2019,idrid_like,em,train,B4,B0,rec_2,moderate,15,0.766787269681742,0.4308190954773869,-0.3359681742043551,0.04539101103313284,0,-0.39075235059676106,-0.28118399781194914,2.8563033973043164e-09,0.025542948723535474,0.07695685516694693,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),5.712606794608633e-09
aptos2019,idrid_like,em,train,B4,B0,rec_3,severe,15,0.4357174988753936,0.5707152496626181,0.13499775078722448,0.09756929916212503,13,0.017237569330161226,0.2527579322442877,0.027576173280650432,0.05490531161930461,0.16542099974110083,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.055152346561300865
aptos2019,idrid_like,em,train,B4,B0,rec_4,proliferative,15,0.5107344632768361,0.6022598870056497,0.09152542372881355,0.044290737982177135,15,0.038069209669288194,0.1449816377883389,0.0025118288795272555,0.0249237904919214,0.0750914295705731,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.005023657759054511
aptos2019,idrid_like,em,uniform,B1,B0,bacc,BACC,15,0.5717480504497577,0.6263316578604023,0.05458360741064453,0.019562356282105915,15,0.03097303886817043,0.07819417595311863,0.00021014563498725054,0.01100835280052752,0.03316642182804304,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0006304369049617516
aptos2019,idrid_like,em,uniform,B1,B0,rec_0,no_dr,15,0.9878116343490303,0.9833795013850415,-0.004432132963988922,0.00453965347042342,0,-0.009911217276575325,0.0010469513485974807,0.10469808203827356,0.0025546057066894575,0.007696622011272061,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.3140942461148207
aptos2019,idrid_like,em,uniform,B1,B0,rec_1,mild,15,0.2954954954954955,0.4882882882882883,0.19279279279279277,0.05042516373093629,15,0.13193270174007096,0.25365288384551454,8.67701109774009e-06,0.02837582468949667,0.08549186135507451,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),2.6031033293220274e-05
aptos2019,idrid_like,em,uniform,B1,B0,rec_2,moderate,15,0.9296063651591291,0.8254974874371859,-0.10410887772194305,0.023284186149648722,0,-0.13221146746696663,-0.07600628797691947,1.4825785477266554e-06,0.01310274345851431,0.03947648885570714,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),2.9651570954533108e-06
aptos2019,idrid_like,em,uniform,B1,B0,rec_3,severe,15,0.21983805668016196,0.3508771929824561,0.1310391363022942,0.06298540492290491,15,0.055019601709315094,0.2070586708952733,0.002391061667353488,0.035443867225220506,0.10678675301471811,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.007173185002060463
aptos2019,idrid_like,em,uniform,B1,B0,rec_4,proliferative,15,0.42598870056497173,0.48361581920903945,0.05762711864406778,0.04610667969062862,12,0.0019791739178358705,0.11327506337029969,0.043351777978614336,0.025945677973344707,0.07817021455174283,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.06545087385693
aptos2019,idrid_like,em,uniform,B3,B0,bacc,BACC,15,0.5717480504497577,0.5875985230364615,0.015850472586703832,0.036708453346680554,9,-0.028454387284538207,0.06015533245794587,0.4556395197117411,0.02065700058696931,0.062236268003395205,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.4556395197117411
aptos2019,idrid_like,em,uniform,B3,B0,rec_0,no_dr,15,0.9878116343490303,0.9835641735918742,-0.004247460757156052,0.00500662667099758,2,-0.010290153185281172,0.001795231670969068,0.15389041339844906,0.002817386205427949,0.008488337995240769,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.3140942461148207
aptos2019,idrid_like,em,uniform,B3,B0,rec_1,mild,15,0.2954954954954955,0.27837837837837837,-0.017117117117117112,0.089560865123608,5,-0.12521160809919155,0.09097737386495731,0.739173528611474,0.050398714049747495,0.1518433356973029,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.739173528611474
aptos2019,idrid_like,em,uniform,B3,B0,rec_2,moderate,15,0.9296063651591291,0.7284254606365158,-0.20118090452261309,0.029226422751428376,0,-0.23645541070544593,-0.16590639833978024,7.309531563738132e-09,0.01644662678183533,0.049551079201295346,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),2.1928594691214394e-08
aptos2019,idrid_like,em,uniform,B3,B0,rec_3,severe,15,0.21983805668016196,0.22672064777327933,0.006882591093117409,0.1086959953781169,6,-0.1243068327246561,0.1380720149108909,0.912007055259046,0.06116665333517828,0.18428542971724018,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.912007055259046
aptos2019,idrid_like,em,uniform,B3,B0,rec_4,proliferative,15,0.42598870056497173,0.72090395480226,0.2949152542372881,0.08021803095728293,15,0.19809699313692605,0.3917335153376501,1.3272523048715275e-05,0.04514120758291114,0.13600330218798415,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),3.981756914614582e-05
aptos2019,idrid_like,em,uniform,B4,B0,bacc,BACC,15,0.5717480504497577,0.6148302833371009,0.0430822328873431,0.017984835011733407,15,0.0213756361131069,0.0647888296615793,0.0007974470600873514,0.010120631994088579,0.030491859769087807,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0015948941201747028
aptos2019,idrid_like,em,uniform,B4,B0,rec_0,no_dr,15,0.9878116343490303,0.9865189289012003,-0.0012927054478301114,0.004425532613396013,3,-0.006634052860110892,0.004048641964450669,0.6118140246052395,0.0024903863131798217,0.007503139159361682,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6118140246052395
aptos2019,idrid_like,em,uniform,B4,B0,rec_1,mild,15,0.2954954954954955,0.43513513513513513,0.13963963963963966,0.06474140975755843,15,0.061500714523780295,0.217778564755499,0.001828234431445887,0.03643202634370973,0.10976391978534251,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.003656468862891774
aptos2019,idrid_like,em,uniform,B4,B0,rec_2,moderate,15,0.9296063651591291,0.8305175879396987,-0.0990887772194305,0.022738069713906055,0,-0.1265322378006494,-0.07164531663821161,1.9953425235543593e-06,0.012795426573568245,0.03855059180047169,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),2.9651570954533108e-06
aptos2019,idrid_like,em,uniform,B4,B0,rec_3,severe,15,0.21983805668016196,0.3304543409806568,0.11061628430049482,0.08147155736943716,13,0.01228509342586824,0.2089474751751214,0.030123961344287818,0.04584660629821803,0.1381285566899753,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.060247922688575636
aptos2019,idrid_like,em,uniform,B4,B0,rec_4,proliferative,15,0.42598870056497173,0.4915254237288135,0.06553672316384179,0.049151150797144674,12,0.0062142878650334535,0.12485915846265014,0.032725436928465,0.027658897564493738,0.08333187358227404,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.06545087385693
aptos2019,idrid_like,oracle,train,B1,B0,bacc,BACC,15,0.6478804818188699,0.6567954156524113,0.008914933833541413,0.01658540853877343,10,-0.011102640709247255,0.02893250837633008,0.3556841676161237,0.009333130728362584,0.028119243298444303,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),1.0
aptos2019,idrid_like,oracle,train,B1,B0,rec_0,no_dr,15,0.9822714681440442,0.9759926131117266,-0.006278855032317643,0.005873123697388472,1,-0.013367356418138004,0.0008096463535027174,0.07825495220987455,0.0033049913195339724,0.009957414903747595,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.1565099044197491
aptos2019,idrid_like,oracle,train,B1,B0,rec_1,mild,15,0.5117117117117117,0.5846846846846847,0.07297297297297295,0.023294367766792834,15,0.04485809463827298,0.10108785130767292,6.943584666511921e-05,0.013108472974528943,0.03949375097915605,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.00020830753999535764
aptos2019,idrid_like,oracle,train,B1,B0,rec_2,moderate,15,0.7631155778894474,0.656998324958124,-0.10611725293132328,0.026270042569106148,0,-0.13782358890369023,-0.07441091695895634,4.721503723931975e-06,0.01478297872276893,0.04453877133832813,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),4.721503723931975e-06
aptos2019,idrid_like,oracle,train,B1,B0,rec_3,severe,15,0.49077822762033296,0.534098065677013,0.04331983805668018,0.05024495960642734,9,-0.01732275763035057,0.10396243374371093,0.1477738817515147,0.02827441816412225,0.08518633957015107,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.2955477635030294
aptos2019,idrid_like,oracle,train,B1,B0,rec_4,proliferative,15,0.4915254237288135,0.5322033898305085,0.040677966101694905,0.02464505694915151,14,0.010932888466881542,0.07042304373650826,0.010904330417222746,0.013868548234831876,0.0417837372433189,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.03271299125166824
aptos2019,idrid_like,oracle,train,B3,B0,bacc,BACC,15,0.6478804818188699,0.6451595056095233,-0.0027209762093466593,0.019897936480513325,6,-0.02673656954340186,0.021294617124708544,0.8115256384924616,0.011197194326756083,0.03373537140942345,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),1.0
aptos2019,idrid_like,oracle,train,B3,B0,rec_0,no_dr,15,0.9822714681440442,0.9168975069252078,-0.06537396121883657,0.017638025804740616,0,-0.0866619804743536,-0.04408594196331954,1.2160050048336978e-05,0.009925471551757815,0.029903872295232555,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),3.648015014501093e-05
aptos2019,idrid_like,oracle,train,B3,B0,rec_1,mild,15,0.5117117117117117,0.5333333333333333,0.02162162162162162,0.05376369893308826,9,-0.04326787739633463,0.08651112063957787,0.48656734268148355,0.030254523390832913,0.0911520827111096,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.48656734268148355
aptos2019,idrid_like,oracle,train,B3,B0,rec_2,moderate,15,0.7631155778894474,0.5405460636515913,-0.22256951423785593,0.03419816677282433,0,-0.26384461162248485,-0.181294416853227,1.499538360558569e-08,0.019244383423835734,0.05798027643381391,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),4.498615081675707e-08
aptos2019,idrid_like,oracle,train,B3,B0,rec_3,severe,15,0.49077822762033296,0.7254161043634727,0.23463787674313993,0.07493501880239477,15,0.1441958884595555,0.32507986502672437,6.974974863918013e-05,0.04216829057783227,0.12704637454977447,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0002092492459175404
aptos2019,idrid_like,oracle,train,B3,B0,rec_4,proliferative,15,0.4915254237288135,0.5096045197740113,0.018079096045197727,0.05063177284732559,8,-0.043030359584759176,0.07918855167515464,0.5359667931688236,0.02849209013381327,0.08584215070717853,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5359667931688236
aptos2019,idrid_like,oracle,train,B4,B0,bacc,BACC,15,0.6478804818188699,0.6588115439583152,0.010931062139445369,0.02431754898518658,9,-0.01841873339745051,0.04028085767634125,0.43774512580868663,0.013684249208665674,0.04122847349450147,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),1.0
aptos2019,idrid_like,oracle,train,B4,B0,rec_0,no_dr,15,0.9822714681440442,0.9802400738688827,-0.0020313942751615686,0.0039822453652535285,3,-0.006837721068998417,0.0027749325186752797,0.38001201556210606,0.0022409346444158106,0.006751580827079671,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.38001201556210606
aptos2019,idrid_like,oracle,train,B4,B0,rec_1,mild,15,0.5117117117117117,0.5963963963963965,0.08468468468468468,0.04964306140352976,15,0.024768543345492604,0.14460082602387675,0.008974722202676042,0.027935711125361237,0.08416586895776873,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.017949444405352084
aptos2019,idrid_like,oracle,train,B4,B0,rec_2,moderate,15,0.7631155778894474,0.6156348408710218,-0.14748073701842548,0.028790438931795753,0,-0.18222903737470045,-0.11273243666215052,2.9530106824969066e-07,0.016201284981868853,0.04881190325216065,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),5.906021364993813e-07
aptos2019,idrid_like,oracle,train,B4,B0,rec_3,severe,15,0.49077822762033296,0.5616734143049933,0.07089518668466038,0.09998757153571602,10,-0.04978370174244559,0.19157407511176636,0.2282693042478899,0.05626614949958643,0.16952098854004666,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.2955477635030294
aptos2019,idrid_like,oracle,train,B4,B0,rec_4,proliferative,15,0.4915254237288135,0.5401129943502826,0.04858757062146891,0.041942935761940026,13,-0.002034989636556739,0.09921013087949455,0.05864849992685305,0.023602608382081534,0.07111091732131879,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.1172969998537061
aptos2019,idrid_like,oracle,uniform,B1,B0,bacc,BACC,15,0.6078258090161526,0.6338539578971908,0.026028148881038268,0.011834187106933873,15,0.011745008250974739,0.0403112895111018,0.0015753641127588037,0.0066594690793842296,0.020063924607056804,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0047260923382764115
aptos2019,idrid_like,oracle,uniform,B1,B0,rec_0,no_dr,15,0.9876269621421976,0.9843028624192058,-0.0033240997229916874,0.002387511377759927,0,-0.006205680050924922,-0.0004425193950584527,0.02676896246357712,0.0013435277009904993,0.004047835972932887,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.08030688739073136
aptos2019,idrid_like,oracle,uniform,B1,B0,rec_1,mild,15,0.39729729729729724,0.4945945945945946,0.09729729729729727,0.031568281580754566,15,0.059196310622583105,0.13539828397201145,8.15066651421665e-05,0.017764464358785845,0.053521514903164605,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0002445199954264995
aptos2019,idrid_like,oracle,uniform,B1,B0,rec_2,moderate,15,0.8815460636515914,0.7911256281407034,-0.09042043551088776,0.015520575349998917,0,-0.10915282146865615,-0.07168804955311936,6.069763903382988e-08,0.008733915621209926,0.026313903174478733,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),1.8209291710148964e-07
