dataset,arm,source,family,frontier_base,axis,fold,recall_target,bacc,frontier_bacc,gap,exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,tau,4,0.358974358974359,0.6217396951613836,0.6365864518496546,-0.014846756688270957,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,offset,4,0.358974358974359,0.6217396951613836,0.6447582845488143,-0.023018589387430732,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,union,4,0.358974358974359,0.6217396951613836,0.6447582845488143,-0.023018589387430732,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,tau,5,0.23076923076923078,0.6216648776322939,0.6653011681969849,-0.04363629056469098,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,offset,5,0.23076923076923078,0.6216648776322939,0.6562954730256012,-0.03463059539330726,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,union,5,0.23076923076923078,0.6216648776322939,0.6653011681969849,-0.04363629056469098,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,tau,5,0.23076923076923078,0.6216648776322939,0.6285152393289395,-0.006850361696645546,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,offset,5,0.23076923076923078,0.6216648776322939,0.6291185720639216,-0.007453694431627689,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,union,5,0.23076923076923078,0.6216648776322939,0.6291185720639216,-0.007453694431627689,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,tau,6,0.38461538461538464,0.6681058110445875,0.7050952272883819,-0.03698941624379437,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,offset,6,0.38461538461538464,0.6681058110445875,0.6932540427182429,-0.02514823167365532,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,union,6,0.38461538461538464,0.6681058110445875,0.7050952272883819,-0.03698941624379437,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,tau,6,0.38461538461538464,0.6681058110445875,0.6806084369409877,-0.012502625896400166,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,offset,6,0.38461538461538464,0.6681058110445875,0.6882535853488481,-0.020147774304260513,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,union,6,0.38461538461538464,0.6681058110445875,0.6882535853488481,-0.020147774304260513,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,tau,7,0.4473684210526316,0.6499067993294952,0.6942776110539385,-0.04437081172444324,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,offset,7,0.4473684210526316,0.6499067993294952,0.6831057288567031,-0.03319892952720782,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,union,7,0.4473684210526316,0.6499067993294952,0.6942776110539385,-0.04437081172444324,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,tau,7,0.4473684210526316,0.6499067993294952,0.6276817310291183,0.02222506830037696,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,offset,7,0.4473684210526316,0.6499067993294952,0.6300806331473499,0.01982616618214539,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,union,7,0.4473684210526316,0.6499067993294952,0.6300806331473499,0.01982616618214539,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,tau,8,0.3684210526315789,0.6385841893351165,0.6862618762713134,-0.047677686936196895,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,offset,8,0.3684210526315789,0.6385841893351165,0.6645362122063844,-0.025952022871267855,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,union,8,0.3684210526315789,0.6385841893351165,0.6862618762713134,-0.047677686936196895,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,tau,8,0.3684210526315789,0.6385841893351165,0.6708472495219291,-0.032263060186812575,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,offset,8,0.3684210526315789,0.6385841893351165,0.6271942839595311,0.011389905375585374,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,union,8,0.3684210526315789,0.6385841893351165,0.6708472495219291,-0.032263060186812575,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,tau,9,0.20512820512820512,0.5892626060102722,0.6433563581463512,-0.05409375213607892,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,offset,9,0.20512820512820512,0.5892626060102722,0.6462859867786751,-0.057023380768402854,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,union,9,0.20512820512820512,0.5892626060102722,0.6462859867786751,-0.057023380768402854,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,tau,9,0.20512820512820512,0.5892626060102722,0.6396213488728979,-0.05035874286262565,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,offset,9,0.20512820512820512,0.5892626060102722,0.650085813976798,-0.06082320796652574,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,union,9,0.20512820512820512,0.5892626060102722,0.650085813976798,-0.06082320796652574,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,tau,10,0.38461538461538464,0.6643416500574583,0.6878593824514291,-0.023517732393970814,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,offset,10,0.38461538461538464,0.6643416500574583,0.6786589739002059,-0.014317323842747642,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,panderm,B0,union,10,0.38461538461538464,0.6643416500574583,0.6878593824514291,-0.023517732393970814,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,tau,10,0.38461538461538464,0.6643416500574583,0.657975887259046,0.006365762798412278,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,offset,10,0.38461538461538464,0.6643416500574583,0.6377185425465627,0.026623107510895583,탐색적/exploratory
aptos2019,B0,w11_preds_panderm,dinov2,B0d,union,10,0.38461538461538464,0.6643416500574583,0.657975887259046,0.006365762798412278,탐색적/exploratory
