dataset,arm,base,role,rep,lever,loss,preregistered,side,fold,cls,class_name,cos_centred,cos_raw,relnorm_centred,relnorm_raw,scale_ratio,bias_arm,bias_base,bias_diff,bias_diff_centred,neg_log_prior,prior,margin_spearman,margin_spearman_p,recall_base,recall_arm,bias_slope,bias_r,flip_repro,n_flip,relnorm_fro_centred,margin_spearman_true,bacc_base,bacc_arm,bacc_base_offset,offset_identified,train_agree_before,flip_repro_ceiling,exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,0,1,mild,0.616982102394104,0.6075842976570129,0.8059748411178589,0.8073681592941284,0.7909425497055054,0.2215958535671234,0.11940766125917435,0.10218819230794907,0.09666882455348969,2.292056892503673,0.101058381700239,0.9259851028687687,0.0,0.5675675675675675,0.5675675675675675,-0.06824397637287812,-0.6354035603125422,0.2413793103448276,58,0.7679595351219177,0.9469040198081989,0.6711051026214648,0.6544386899693722,0.6555972616012055,True,0.9433253670194606,0.2413793103448276,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,0,2,moderate,0.6604252457618713,0.6668022871017456,0.7757508754730225,0.7743939757347107,0.8552354574203491,0.5458726286888123,0.4640091359615326,0.08186349272727966,0.07634413242340088,1.2990554010614588,0.2727893479003073,0.976371187731721,0.0,0.835,0.84,-0.06824397637287812,-0.6354035603125422,0.2413793103448276,58,0.7679595351219177,0.9469040198081989,0.6711051026214648,0.6544386899693722,0.6555972616012055,True,0.9433253670194606,0.2413793103448276,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,0,3,severe,0.7015845775604248,0.7096227407455444,0.7385715246200562,0.7306967377662659,0.8957720398902893,-0.4128985106945038,-0.310384601354599,-0.10251390933990479,-0.10803326964378357,2.9454637444141043,0.05257767156025948,0.932603883338418,0.0,0.41025641025641024,0.3333333333333333,-0.06824397637287812,-0.6354035603125422,0.2413793103448276,58,0.7679595351219177,0.9469040198081989,0.6711051026214648,0.6544386899693722,0.6555972616012055,True,0.9433253670194606,0.2413793103448276,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,0,4,proliferative,0.7233608365058899,0.7296016216278076,0.738061249256134,0.7388740181922913,0.9841006398200989,-0.38552165031433105,-0.28693675994873047,-0.09858489036560059,-0.10410425066947937,2.5185845418021233,0.0805735745988392,0.9617791814758974,0.0,0.559322033898305,0.5423728813559322,-0.06824397637287812,-0.6354035603125422,0.2413793103448276,58,0.7679595351219177,0.9469040198081989,0.6711051026214648,0.6544386899693722,0.6555972616012055,True,0.9433253670194606,0.2413793103448276,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,0,0,no_dr,0.7561973333358765,0.7132278680801392,0.6721699237823486,0.7029662132263184,0.6024221777915955,0.8731374740600586,-0.02817593514919281,0.9013134241104126,1.064863681793213,0.707244027374962,0.4930010242403551,0.9214370831783053,2.358624883997187e-302,0.9833795013850416,0.9833795013850416,-0.5450250501398866,-0.8234605396825633,0.4107142857142857,56,0.4806661009788513,0.8612394073317656,0.6711051026214648,0.644197530120672,0.6461709773170875,True,0.9484465687948105,0.5178571428571429,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,0,1,mild,0.9289863109588623,0.9268016815185547,0.493749737739563,0.5022416114807129,0.6021769642829895,-0.49778178334236145,0.11940766125917435,-0.6171894669532776,-0.4536392092704773,2.292056892503673,0.101058381700239,0.8215258387745102,1.5661463330158248e-180,0.5675675675675675,0.6216216216216216,-0.5450250501398866,-0.8234605396825633,0.4107142857142857,56,0.4806661009788513,0.8612394073317656,0.6711051026214648,0.644197530120672,0.6461709773170875,True,0.9484465687948105,0.5178571428571429,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,0,2,moderate,0.9243136644363403,0.9175081849098206,0.44942694902420044,0.46682626008987427,0.6869522929191589,0.21455183625221252,0.4640091359615326,-0.24945729970932007,-0.08590704202651978,1.2990554010614588,0.2727893479003073,0.932382885590718,0.0,0.835,0.885,-0.5450250501398866,-0.8234605396825633,0.4107142857142857,56,0.4806661009788513,0.8612394073317656,0.6711051026214648,0.644197530120672,0.6461709773170875,True,0.9484465687948105,0.5178571428571429,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,0,3,severe,0.9313271045684814,0.9270249605178833,0.46242883801460266,0.48055094480514526,0.6463523507118225,-0.7818544507026672,-0.310384601354599,-0.47146984934806824,-0.30791956186294556,2.9454637444141043,0.05257767156025948,0.6680390180923509,6.576279818809847e-96,0.41025641025641024,0.2564102564102564,-0.5450250501398866,-0.8234605396825633,0.4107142857142857,56,0.4806661009788513,0.8612394073317656,0.6711051026214648,0.644197530120672,0.6461709773170875,True,0.9484465687948105,0.5178571428571429,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,0,4,proliferative,0.9549673199653625,0.9496507048606873,0.3732043504714966,0.36914944648742676,0.7285958528518677,-0.6678847670555115,-0.28693675994873047,-0.380948007106781,-0.2173977494239807,2.5185845418021233,0.0805735745988392,0.8656302919446365,8.188524620774738e-222,0.559322033898305,0.4745762711864407,-0.5450250501398866,-0.8234605396825633,0.4107142857142857,56,0.4806661009788513,0.8612394073317656,0.6711051026214648,0.644197530120672,0.6461709773170875,True,0.9484465687948105,0.5178571428571429,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,0,0,no_dr,0.7527329325675964,0.7222819924354553,0.6598449349403381,0.699497401714325,0.7079875469207764,0.8151939511299133,-0.02817593514919281,0.8433699011802673,1.0050864219665527,0.707244027374962,0.4930010242403551,0.9285339354336173,0.0,0.9833795013850416,0.9916897506925207,-0.5318896554293171,-0.8520805402302267,0.2653061224489796,49,0.44723427295684814,0.9053612885780351,0.6711051026214648,0.6654091647690408,0.6741210614522977,True,0.9610788665073404,0.3877551020408163,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,0,1,mild,0.9374488592147827,0.9324446320533752,0.46527740359306335,0.4887871742248535,0.6287530064582825,-0.4027528762817383,0.11940766125917435,-0.522160530090332,-0.3604440689086914,2.292056892503673,0.101058381700239,0.8813833514440982,2.793731244321783e-240,0.5675675675675675,0.6891891891891891,-0.5318896554293171,-0.8520805402302267,0.2653061224489796,49,0.44723427295684814,0.9053612885780351,0.6711051026214648,0.6654091647690408,0.6741210614522977,True,0.9610788665073404,0.3877551020408163,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,0,2,moderate,0.9334838390350342,0.9192414283752441,0.39842548966407776,0.428385853767395,0.7598893642425537,0.2274855226278305,0.4640091359615326,-0.2365236133337021,-0.07480713725090027,1.2990554010614588,0.2727893479003073,0.9253223229145473,4.37207402146465e-310,0.835,0.83,-0.5318896554293171,-0.8520805402302267,0.2653061224489796,49,0.44723427295684814,0.9053612885780351,0.6711051026214648,0.6654091647690408,0.6741210614522977,True,0.9610788665073404,0.3877551020408163,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,0,3,severe,0.9389700293540955,0.9319834113121033,0.4084765315055847,0.4243673086166382,0.7187023758888245,-0.8479014039039612,-0.310384601354599,-0.5375168323516846,-0.37580031156539917,2.9454637444141043,0.05257767156025948,0.809907993576592,1.5697334243011113e-171,0.41025641025641024,0.3076923076923077,-0.5318896554293171,-0.8520805402302267,0.2653061224489796,49,0.44723427295684814,0.9053612885780351,0.6711051026214648,0.6654091647690408,0.6741210614522977,True,0.9610788665073404,0.3877551020408163,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,0,4,proliferative,0.9579299688339233,0.9511047601699829,0.35102149844169617,0.36374568939208984,0.7558261752128601,-0.6426880359649658,-0.28693675994873047,-0.35575127601623535,-0.19403478503227234,2.5185845418021233,0.0805735745988392,0.891249973072279,3.064443484615746e-253,0.559322033898305,0.5084745762711864,-0.5318896554293171,-0.8520805402302267,0.2653061224489796,49,0.44723427295684814,0.9053612885780351,0.6711051026214648,0.6654091647690408,0.6741210614522977,True,0.9610788665073404,0.3877551020408163,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,0,0,no_dr,0.9784066677093506,0.9887592792510986,0.22549504041671753,0.14983031153678894,1.0685595273971558,-0.3274870812892914,-0.02817593514919281,-0.29931116104125977,-0.25331202149391174,0.707244027374962,0.4930010242403551,0.9974040915327392,0.0,0.9833795013850416,0.9806094182825484,0.05849121482557517,0.22764547458612605,0.7794117647058824,68,0.28435730934143066,0.978238257963723,0.6711051026214648,0.657649456862049,0.6820341471137753,True,0.9364970979856606,0.8235294117647058,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,0,1,mild,0.9907816648483276,0.9895451068878174,0.15831150114536285,0.15171624720096588,1.07270085811615,0.428037166595459,0.11940766125917435,0.30862951278686523,0.35462862253189087,2.292056892503673,0.101058381700239,0.990292674694027,0.0,0.5675675675675675,0.6756756756756757,0.05849121482557517,0.22764547458612605,0.7794117647058824,68,0.28435730934143066,0.978238257963723,0.6711051026214648,0.657649456862049,0.6820341471137753,True,0.9364970979856606,0.8235294117647058,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,0,2,moderate,0.9802114367485046,0.9718530774116516,0.2346971482038498,0.2617449462413788,1.1062954664230347,0.5281593799591064,0.4640091359615326,0.06415024399757385,0.11014938354492188,1.2990554010614588,0.2727893479003073,0.9946777112116729,0.0,0.835,0.645,0.05849121482557517,0.22764547458612605,0.7794117647058824,68,0.28435730934143066,0.978238257963723,0.6711051026214648,0.657649456862049,0.6820341471137753,True,0.9364970979856606,0.8235294117647058,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,0,3,severe,0.972591757774353,0.9698757529258728,0.36677274107933044,0.4119943082332611,1.2562412023544312,-0.462589293718338,-0.310384601354599,-0.152204692363739,-0.10620555281639099,2.9454637444141043,0.05257767156025948,0.9924805005975287,0.0,0.41025641025641024,0.46153846153846156,0.05849121482557517,0.22764547458612605,0.7794117647058824,68,0.28435730934143066,0.978238257963723,0.6711051026214648,0.657649456862049,0.6820341471137753,True,0.9364970979856606,0.8235294117647058,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,0,4,proliferative,0.9720157980918884,0.9657958149909973,0.3920004963874817,0.4555905759334564,1.2858291864395142,-0.4381962716579437,-0.28693675994873047,-0.15125951170921326,-0.10526037216186523,2.5185845418021233,0.0805735745988392,0.9907604781436943,0.0,0.559322033898305,0.5254237288135594,0.05849121482557517,0.22764547458612605,0.7794117647058824,68,0.28435730934143066,0.978238257963723,0.6711051026214648,0.657649456862049,0.6820341471137753,True,0.9364970979856606,0.8235294117647058,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,0,0,no_dr,0.9421865940093994,0.9441350102424622,0.4037075340747833,0.36110827326774597,0.7170300483703613,-0.09753380715847015,-0.02817593514919281,-0.06935787200927734,-0.07681365311145782,0.707244027374962,0.4930010242403551,0.9798270464862194,0.0,0.9833795013850416,0.9750692520775623,0.13716213039505765,0.790755074587321,0.1956521739130435,46,0.5775668025016785,0.9642983674305818,0.6711051026214648,0.6500888941685223,0.6696591941090743,True,0.9795151928986002,0.391304347826087,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,0,1,mild,0.9428367614746094,0.9301510453224182,0.6095964908599854,0.6226868629455566,0.43239691853523254,0.11373875290155411,0.11940766125917435,-0.005668908357620239,-0.01312468945980072,2.292056892503673,0.101058381700239,0.9238716233742549,3.7648793418687194e-307,0.5675675675675675,0.5540540540540541,0.13716213039505765,0.790755074587321,0.1956521739130435,46,0.5775668025016785,0.9642983674305818,0.6711051026214648,0.6500888941685223,0.6696591941090743,True,0.9795151928986002,0.391304347826087,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,0,2,moderate,0.943742573261261,0.9319484829902649,0.5766295790672302,0.5619651675224304,0.471353143453598,0.25279706716537476,0.4640091359615326,-0.21121206879615784,-0.21866783499717712,1.2990554010614588,0.2727893479003073,0.990816146540916,0.0,0.835,0.76,0.13716213039505765,0.790755074587321,0.1956521739130435,46,0.5775668025016785,0.9642983674305818,0.6711051026214648,0.6500888941685223,0.6696591941090743,True,0.9795151928986002,0.391304347826087,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,0,3,severe,0.9252983927726746,0.9116429686546326,0.6073156595230103,0.6097554564476013,0.4509468078613281,-0.16826410591602325,-0.310384601354599,0.14212049543857574,0.13466471433639526,2.9454637444141043,0.05257767156025948,0.9140495791216269,1.0722145422751917e-288,0.41025641025641024,0.4358974358974359,0.13716213039505765,0.790755074587321,0.1956521739130435,46,0.5775668025016785,0.9642983674305818,0.6711051026214648,0.6500888941685223,0.6696591941090743,True,0.9795151928986002,0.391304347826087,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,0,4,proliferative,0.9382229447364807,0.9272267818450928,0.5776909589767456,0.5691093802452087,0.47563326358795166,-0.105539470911026,-0.28693675994873047,0.18139728903770447,0.17394152283668518,2.5185845418021233,0.0805735745988392,0.9767774421050952,0.0,0.559322033898305,0.5254237288135594,0.13716213039505765,0.790755074587321,0.1956521739130435,46,0.5775668025016785,0.9642983674305818,0.6711051026214648,0.6500888941685223,0.6696591941090743,True,0.9795151928986002,0.391304347826087,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,1,0,no_dr,0.9579428434371948,0.9737991690635681,0.29330912232398987,0.28477269411087036,1.0186433792114258,-0.014198267832398415,0.045663367956876755,-0.05986163765192032,-0.10149264335632324,0.707244027374962,0.4930010242403551,0.9976853585881994,0.0,0.9833795013850416,0.9750692520775623,-0.06071084081534846,-0.2580886601930115,0.7096774193548387,31,0.29475879669189453,0.9898639642031798,0.6254897884807271,0.6327823294551779,0.6458187846624392,True,0.9877091157391601,0.7419354838709677,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,1,1,mild,0.9657741189002991,0.9508196115493774,0.2613690197467804,0.3099857270717621,0.9979180097579956,0.28173595666885376,-0.02310877852141857,0.3048447370529175,0.26321375370025635,2.292056892503673,0.101058381700239,0.9919302456385584,0.0,0.5405405405405406,0.6216216216216216,-0.06071084081534846,-0.2580886601930115,0.7096774193548387,31,0.29475879669189453,0.9898639642031798,0.6254897884807271,0.6327823294551779,0.6458187846624392,True,0.9877091157391601,0.7419354838709677,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,1,2,moderate,0.9634909629821777,0.9328352808952332,0.3694171905517578,0.5506049990653992,1.218017578125,0.7397662401199341,0.49432870745658875,0.24543753266334534,0.20380651950836182,1.2990554010614588,0.2727893479003073,0.9941396137524221,0.0,0.72,0.675,-0.06071084081534846,-0.2580886601930115,0.7096774193548387,31,0.29475879669189453,0.9898639642031798,0.6254897884807271,0.6327823294551779,0.6458187846624392,True,0.9877091157391601,0.7419354838709677,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,1,3,severe,0.9646618962287903,0.9514878392219543,0.3061103820800781,0.31607627868652344,1.120470404624939,-0.4708121716976166,-0.3202488124370575,-0.15056335926055908,-0.19219434261322021,2.9454637444141043,0.05257767156025948,0.9893968612438669,0.0,0.2564102564102564,0.28205128205128205,-0.06071084081534846,-0.2580886601930115,0.7096774193548387,31,0.29475879669189453,0.9898639642031798,0.6254897884807271,0.6327823294551779,0.6458187846624392,True,0.9877091157391601,0.7419354838709677,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,1,4,proliferative,0.9697695374488831,0.953488826751709,0.24834099411964417,0.30153635144233704,1.0158812999725342,-0.5543963313102722,-0.4226941168308258,-0.1317022144794464,-0.17333319783210754,2.5185845418021233,0.0805735745988392,0.9935327764147349,0.0,0.6271186440677966,0.6101694915254238,-0.06071084081534846,-0.2580886601930115,0.7096774193548387,31,0.29475879669189453,0.9898639642031798,0.6254897884807271,0.6327823294551779,0.6458187846624392,True,0.9877091157391601,0.7419354838709677,탐색적/exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,1,0,no_dr,0.9588483572006226,0.9736801385879517,0.28488126397132874,0.260555624961853,0.982243537902832,-0.3054310977458954,-0.0615554042160511,-0.24387569725513458,-0.18797990679740906,0.707244027374962,0.4930010242403551,0.9978590671472553,0.0,0.9695290858725761,0.96398891966759,0.04599767284870734,0.2202894610473585,0.6666666666666666,36,0.34188252687454224,0.9881307483351396,0.6427510783418102,0.6559923879247322,0.6553977933301376,True,0.9450324342779105,0.6666666666666666,탐색적/exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,1,1,mild,0.9525526762008667,0.9418580532073975,0.31453099846839905,0.34018924832344055,1.0318400859832764,0.409063458442688,0.16277368366718292,0.24628977477550507,0.3021855354309082,2.292056892503673,0.101058381700239,0.9915001638439482,0.0,0.6756756756756757,0.7027027027027027,0.04599767284870734,0.2202894610473585,0.6666666666666666,36,0.34188252687454224,0.9881307483351396,0.6427510783418102,0.6559923879247322,0.6553977933301376,True,0.9450324342779105,0.6666666666666666,탐색적/exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,1,2,moderate,0.9624656438827515,0.9389261603355408,0.36046475172042847,0.4874633848667145,1.1996893882751465,0.4586260914802551,0.46764132380485535,-0.00901523232460022,0.04688054323196411,1.2990554010614588,0.2727893479003073,0.9957175248977063,0.0,0.735,0.635,0.04599767284870734,0.2202894610473585,0.6666666666666666,36,0.34188252687454224,0.9881307483351396,0.6427510783418102,0.6559923879247322,0.6553977933301376,True,0.9450324342779105,0.6666666666666666,탐색적/exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,1,3,severe,0.9660670161247253,0.957183837890625,0.3373318612575531,0.3159942030906677,1.1830418109893799,-0.47936058044433594,-0.28640851378440857,-0.19295206665992737,-0.13705629110336304,2.9454637444141043,0.05257767156025948,0.9898053399217659,0.0,0.358974358974359,0.4358974358974359,0.04599767284870734,0.2202894610473585,0.6666666666666666,36,0.34188252687454224,0.9881307483351396,0.6427510783418102,0.6559923879247322,0.6553977933301376,True,0.9450324342779105,0.6666666666666666,탐색적/exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,1,4,proliferative,0.9600160121917725,0.9410785436630249,0.3919474482536316,0.43210935592651367,1.2343400716781616,-0.39634886384010315,-0.3164231479167938,-0.07992571592330933,-0.024029940366744995,2.5185845418021233,0.0805735745988392,0.9936405787094094,0.0,0.4745762711864407,0.5423728813559322,0.04599767284870734,0.2202894610473585,0.6666666666666666,36,0.34188252687454224,0.9881307483351396,0.6427510783418102,0.6559923879247322,0.6553977933301376,True,0.9450324342779105,0.6666666666666666,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,1,0,no_dr,0.7194163203239441,0.6883016228675842,0.7630676627159119,0.8318780660629272,1.0353785753250122,-0.025567783042788506,-0.0615554042160511,0.035987623035907745,0.026849472895264626,0.707244027374962,0.4930010242403551,0.9813787532615869,0.0,0.9695290858725761,0.9778393351800554,-0.06754481283159676,-0.6814657690775684,0.09090909090909091,77,0.770531952381134,0.9523955684726686,0.6427510783418102,0.635869157896624,0.6318477343198222,True,0.9487879822465005,0.4675324675324675,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,1,1,mild,0.6190709471702576,0.6114552021026611,0.8049975633621216,0.8054054975509644,0.7959043383598328,0.2336062788963318,0.16277368366718292,0.07083259522914886,0.061694443225860596,2.292056892503673,0.101058381700239,0.9211697700732147,7.760379934072938e-302,0.6756756756756757,0.6216216216216216,-0.06754481283159676,-0.6814657690775684,0.09090909090909091,77,0.770531952381134,0.9523955684726686,0.6427510783418102,0.635869157896624,0.6318477343198222,True,0.9487879822465005,0.4675324675324675,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,1,2,moderate,0.6850662231445312,0.6870009899139404,0.7611283659934998,0.7705811858177185,0.9055932760238647,0.579547107219696,0.46764132380485535,0.1119057834148407,0.10276764631271362,1.2990554010614588,0.2727893479003073,0.9793686579027179,0.0,0.735,0.815,-0.06754481283159676,-0.6814657690775684,0.09090909090909091,77,0.770531952381134,0.9523955684726686,0.6427510783418102,0.635869157896624,0.6318477343198222,True,0.9487879822465005,0.4675324675324675,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,1,3,severe,0.7031970024108887,0.709709107875824,0.7356929779052734,0.7303243279457092,0.8922210931777954,-0.37489351630210876,-0.28640851378440857,-0.0884850025177002,-0.09762316942214966,2.9454637444141043,0.05257767156025948,0.9452816820180577,0.0,0.358974358974359,0.2564102564102564,-0.06754481283159676,-0.6814657690775684,0.09090909090909091,77,0.770531952381134,0.9523955684726686,0.6427510783418102,0.635869157896624,0.6318477343198222,True,0.9487879822465005,0.4675324675324675,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,1,4,proliferative,0.6888278722763062,0.7015750408172607,0.764119565486908,0.7561991810798645,0.9304114580154419,-0.40097343921661377,-0.3164231479167938,-0.08455029129981995,-0.09368845820426941,2.5185845418021233,0.0805735745988392,0.9498609333640287,0.0,0.4745762711864407,0.5084745762711864,-0.06754481283159676,-0.6814657690775684,0.09090909090909091,77,0.770531952381134,0.9523955684726686,0.6427510783418102,0.635869157896624,0.6318477343198222,True,0.9487879822465005,0.4675324675324675,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,1,0,no_dr,0.731259286403656,0.6868686676025391,0.6969096064567566,0.7282724380493164,0.5883498191833496,0.8640236854553223,-0.0615554042160511,0.9255790710449219,1.095337986946106,0.707244027374962,0.4930010242403551,0.9161711318465482,1.7291740242226205e-292,0.9695290858725761,0.9750692520775623,-0.5551233790028953,-0.8123794312485714,0.3829787234042553,47,0.48708492517471313,0.8707140038573905,0.6427510783418102,0.6250542088965488,0.6182791448698769,True,0.9542505974735405,0.46808510638297873,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,1,1,mild,0.9315272569656372,0.9305034279823303,0.49506762623786926,0.5006570219993591,0.5956177711486816,-0.5031517148017883,0.16277368366718292,-0.6659253835678101,-0.496166467666626,2.292056892503673,0.101058381700239,0.8698825998580074,1.4719858157676952e-226,0.6756756756756757,0.6891891891891891,-0.5551233790028953,-0.8123794312485714,0.3829787234042553,47,0.48708492517471313,0.8707140038573905,0.6427510783418102,0.6250542088965488,0.6182791448698769,True,0.9542505974735405,0.46808510638297873,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,1,2,moderate,0.925462543964386,0.9159364104270935,0.4514199197292328,0.47412174940109253,0.6799817681312561,0.20534871518611908,0.46764132380485535,-0.26229262351989746,-0.09253367781639099,1.2990554010614588,0.2727893479003073,0.9294096375525667,0.0,0.735,0.79,-0.5551233790028953,-0.8123794312485714,0.3829787234042553,47,0.48708492517471313,0.8707140038573905,0.6427510783418102,0.6250542088965488,0.6182791448698769,True,0.9542505974735405,0.46808510638297873,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,1,3,severe,0.9381768107414246,0.9329243302345276,0.458963006734848,0.4778469502925873,0.6368086934089661,-0.7566928267478943,-0.28640851378440857,-0.4702843129634857,-0.30052536725997925,2.9454637444141043,0.05257767156025948,0.5866312783848462,5.568330539969122e-69,0.358974358974359,0.1794871794871795,-0.5551233790028953,-0.8123794312485714,0.3829787234042553,47,0.48708492517471313,0.8707140038573905,0.6427510783418102,0.6250542088965488,0.6182791448698769,True,0.9542505974735405,0.46808510638297873,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,1,4,proliferative,0.9489122629165649,0.9444074034690857,0.3884047567844391,0.3807107210159302,0.7224331498146057,-0.6922946572303772,-0.3164231479167938,-0.3758715093135834,-0.2061125636100769,2.5185845418021233,0.0805735745988392,0.812833552388632,9.742810227751018e-174,0.4745762711864407,0.4915254237288136,-0.5551233790028953,-0.8123794312485714,0.3829787234042553,47,0.48708492517471313,0.8707140038573905,0.6427510783418102,0.6250542088965488,0.6182791448698769,True,0.9542505974735405,0.46808510638297873,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,1,0,no_dr,0.7358272671699524,0.70332932472229,0.6782515048980713,0.7179127931594849,0.6975258588790894,0.7940941452980042,-0.0615554042160511,0.8556495308876038,1.0407675504684448,0.707244027374962,0.4930010242403551,0.9455269947016147,0.0,0.9695290858725761,0.9806094182825484,-0.5516828526189722,-0.8503752466193388,0.23255813953488372,43,0.44688084721565247,0.9339897135955464,0.6427510783418102,0.625013246988551,0.6296994321715201,True,0.9679071355411403,0.4883720930232558,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,1,1,mild,0.9351217150688171,0.9308489561080933,0.46562641859054565,0.4882144331932068,0.6330277919769287,-0.4351215958595276,0.16277368366718292,-0.5978952646255493,-0.412777304649353,2.292056892503673,0.101058381700239,0.8967514450112353,5.063163095868105e-261,0.6756756756756757,0.6621621621621622,-0.5516828526189722,-0.8503752466193388,0.23255813953488372,43,0.44688084721565247,0.9339897135955464,0.6427510783418102,0.625013246988551,0.6296994321715201,True,0.9679071355411403,0.4883720930232558,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,1,2,moderate,0.9374786019325256,0.9223760962486267,0.3834933042526245,0.4175873398780823,0.7764406204223633,0.2253323197364807,0.46764132380485535,-0.24230900406837463,-0.05719101428985596,1.2990554010614588,0.2727893479003073,0.9419736933454644,0.0,0.735,0.76,-0.5516828526189722,-0.8503752466193388,0.23255813953488372,43,0.44688084721565247,0.9339897135955464,0.6427510783418102,0.625013246988551,0.6296994321715201,True,0.9679071355411403,0.4883720930232558,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,1,3,severe,0.9405163526535034,0.9324988722801208,0.40604642033576965,0.42690131068229675,0.7181546092033386,-0.8309884071350098,-0.28640851378440857,-0.5445798635482788,-0.3594619035720825,2.9454637444141043,0.05257767156025948,0.8285861550804872,2.501433291953184e-186,0.358974358974359,0.23076923076923078,-0.5516828526189722,-0.8503752466193388,0.23255813953488372,43,0.44688084721565247,0.9339897135955464,0.6427510783418102,0.625013246988551,0.6296994321715201,True,0.9679071355411403,0.4883720930232558,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,1,4,proliferative,0.9520179033279419,0.947799801826477,0.34657493233680725,0.34626489877700806,0.7893754243850708,-0.7128784656524658,-0.3164231479167938,-0.396455317735672,-0.21133732795715332,2.5185845418021233,0.0805735745988392,0.884099949180877,9.91335920672704e-244,0.4745762711864407,0.4915254237288136,-0.5516828526189722,-0.8503752466193388,0.23255813953488372,43,0.44688084721565247,0.9339897135955464,0.6427510783418102,0.625013246988551,0.6296994321715201,True,0.9679071355411403,0.4883720930232558,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,1,0,no_dr,0.9775433540344238,0.9900727868080139,0.24025441706180573,0.14068272709846497,1.092926263809204,-0.3728502094745636,-0.0615554042160511,-0.3112947940826416,-0.2211536169052124,0.707244027374962,0.4930010242403551,0.9969069760501115,0.0,0.9695290858725761,0.961218836565097,0.027636733446057795,0.09926013227460376,0.7321428571428571,56,0.2951051890850067,0.9816463094877338,0.6427510783418102,0.6556234377265883,0.6589719818378441,True,0.9423011266643906,0.7321428571428571,탐색적/exploratory
