dataset,arm,fold,repeat,target_prior,target_prior_source,target_assumed,n_test,exploratory,method,source_prior,bacc,bacc_weighted,bacc_sklearn,acc,acc_weighted,em_prior_l1_err,em_iters,em_min_prior,em_degenerate,changed_vs_raw,changed_vs_argmax_p,rec_0,recw_0,rec_1,recw_1,rec_2,recw_2,rec_3,recw_3,rec_4,recw_4,class_names,em_pi_0,em_pi_1,em_pi_2,em_pi_3,em_pi_4,rec_5,recw_5,rec_6,recw_6,em_pi_5,em_pi_6
aptos2019,B0,1,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,733,탐색적/exploratory,oracle,train,0.6427510783418102,0.6427510783418102,0.6427510783418102,0.8035470668485676,0.8038085885532636,,,,,0.0,0.0,0.9695290858725761,0.969529085872576,0.6756756756756757,0.6756756756756757,0.735,0.735,0.358974358974359,0.3589743589743592,0.4745762711864407,0.47457627118644063,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,733,탐색적/exploratory,oracle,uniform,0.6032630957495035,0.6032630957495037,0.6032630957495035,0.8130968622100955,0.8134355613438082,,,,,0.06412005457025921,0.06412005457025921,0.9750692520775623,0.9750692520775623,0.581081081081081,0.5810810810810811,0.84,0.84,0.1794871794871795,0.17948717948717957,0.4406779661016949,0.44067796610169496,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,733,탐색적/exploratory,em,train,0.6417154064247825,0.6417154064247825,0.6417154064247825,0.8021828103683493,0.8024599490260331,0.06950178817598039,27.0,0.04471100650779285,0.0,0.010914051841746248,0.010914051841746248,0.9695290858725761,0.969529085872576,0.6891891891891891,0.6891891891891893,0.725,0.725,0.3333333333333333,0.33333333333333354,0.4915254237288136,0.4915254237288135,no_dr|mild|moderate|severe|proliferative,0.48657497110679315,0.13024578080346308,0.25236837133401585,0.04471100650779285,0.08609987024793511,,,,,,
aptos2019,B0,1,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,733,탐색적/exploratory,em,uniform,0.5642932236609873,0.5642932236609874,0.5642932236609873,0.8062755798090041,0.8066845215589072,0.15277984509074993,35.0,0.011581871250016727,0.0,0.09140518417462483,0.09140518417462483,0.9750692520775623,0.9750692520775623,0.527027027027027,0.5270270270270271,0.87,0.87,0.02564102564102564,0.025641025641025654,0.423728813559322,0.423728813559322,no_dr|mild|moderate|severe|proliferative,0.49717121877647624,0.08781602072309197,0.34492050606272723,0.011581871250016727,0.058510383187687816,,,,,,
aptos2019,B0,1,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,733,탐색적/exploratory,raw,none,0.6427510783418102,0.6427510783418102,0.6427510783418102,0.8035470668485676,0.7094207800710454,,,,,0.0,0.0,0.9695290858725761,0.9695290858725762,0.6756756756756757,0.6756756756756757,0.735,0.735,0.358974358974359,0.3589743589743588,0.4745762711864407,0.4745762711864407,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,733,탐색적/exploratory,argmax_p,none,0.6427510783418102,0.6427510783418102,0.6427510783418102,0.8035470668485676,0.7094207800710454,,,,,0.0,0.0,0.9695290858725761,0.9695290858725762,0.6756756756756757,0.6756756756756757,0.735,0.735,0.358974358974359,0.3589743589743588,0.4745762711864407,0.4745762711864407,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,733,탐색적/exploratory,oracle,train,0.6525657182750944,0.6525657182750944,0.6525657182750944,0.7994542974079127,0.7257519764929,,,,,0.0572987721691678,0.0572987721691678,0.9695290858725761,0.9695290858725762,0.5945945945945946,0.5945945945945946,0.72,0.72,0.48717948717948717,0.48717948717948706,0.4915254237288136,0.4915254237288136,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,733,탐색적/exploratory,oracle,uniform,0.6212571876249514,0.6212571876249514,0.6212571876249514,0.8130968622100955,0.7298164225041892,,,,,0.06684856753069578,0.06684856753069578,0.9750692520775623,0.9750692520775625,0.5135135135135135,0.5135135135135135,0.835,0.8350000000000001,0.358974358974359,0.35897435897435886,0.423728813559322,0.42372881355932207,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,733,탐색적/exploratory,em,train,0.6506589444869645,0.6506589444869646,0.6506589444869645,0.8021828103683493,0.7116035519700176,0.1453969325125234,27.0,0.09041981120267242,0.0,0.019099590723055934,0.019099590723055934,0.9695290858725761,0.9695290858725762,0.6756756756756757,0.6756756756756757,0.715,0.715,0.38461538461538464,0.38461538461538447,0.5084745762711864,0.5084745762711864,no_dr|mild|moderate|severe|proliferative,0.32147321053404676,0.09041981120267242,0.3161760302401092,0.12104764180679166,0.15088330621637996,,,,,,
aptos2019,B0,1,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,733,탐색적/exploratory,em,uniform,0.5735184841235361,0.5735184841235361,0.5735184841235361,0.810368349249659,0.6973695468665371,0.2951783877219737,40.0,0.03922285684818164,0.0,0.09959072305593451,0.09959072305593451,0.9750692520775623,0.9750692520775625,0.47297297297297297,0.4729729729729729,0.885,0.885,0.07692307692307693,0.0769230769230769,0.4576271186440678,0.4576271186440678,no_dr|mild|moderate|severe|proliferative,0.32899241481837793,0.05231603536760637,0.4658931467757778,0.03922285684818164,0.11357554619005637,,,,,,
aptos2019,B0,1,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,733,탐색적/exploratory,raw,none,0.6427510783418102,0.6427510783418102,0.6427510783418102,0.8035470668485676,0.8232986752966305,,,,,0.0,0.0,0.9695290858725761,0.969529085872576,0.6756756756756757,0.6756756756756757,0.735,0.735,0.358974358974359,0.3589743589743589,0.4745762711864407,0.47457627118644063,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,733,탐색적/exploratory,argmax_p,none,0.6427510783418102,0.6427510783418102,0.6427510783418102,0.8035470668485676,0.8232986752966305,,,,,0.0,0.0,0.9695290858725761,0.969529085872576,0.6756756756756757,0.6756756756756757,0.735,0.735,0.358974358974359,0.3589743589743589,0.4745762711864407,0.47457627118644063,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,733,탐색적/exploratory,oracle,train,0.618283666993043,0.618283666993043,0.618283666993043,0.8090040927694406,0.843066051509192,,,,,0.04365620736698499,0.04365620736698499,0.9695290858725761,0.969529085872576,0.5945945945945946,0.5945945945945946,0.805,0.8049999999999999,0.23076923076923078,0.23076923076923075,0.4915254237288136,0.49152542372881347,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,733,탐색적/exploratory,oracle,uniform,0.5615749460613538,0.5615749460613538,0.5615749460613538,0.8062755798090041,0.8596406871990594,,,,,0.1009549795361528,0.1009549795361528,0.9750692520775623,0.9750692520775622,0.4864864864864865,0.48648648648648646,0.88,0.88,0.02564102564102564,0.02564102564102564,0.4406779661016949,0.4406779661016949,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,733,탐색적/exploratory,em,train,0.6276637602544922,0.6276637602544921,0.6276637602544922,0.8021828103683493,0.8265319958790167,0.12645040925035295,33.0,0.029698052270656417,0.0,0.013642564802182811,0.013642564802182811,0.9695290858725761,0.969529085872576,0.6621621621621622,0.6621621621621622,0.75,0.75,0.28205128205128205,0.28205128205128205,0.4745762711864407,0.47457627118644063,no_dr|mild|moderate|severe|proliferative,0.4926796023359432,0.0989692695070967,0.3020252361629819,0.029698052270656417,0.07662783972332171,,,,,,
aptos2019,B0,1,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,733,탐색적/exploratory,em,uniform,0.5607751880243077,0.5607751880243077,0.5607751880243077,0.810368349249659,0.8640884675813374,0.07837371068926575,31.0,0.006669844871772783,0.0,0.10504774897680765,0.10504774897680765,0.9750692520775623,0.9750692520775622,0.527027027027027,0.5270270270270271,0.895,0.895,0.0,0.0,0.4067796610169492,0.4067796610169491,no_dr|mild|moderate|severe|proliferative,0.5017322569219138,0.059797907329395904,0.385898186062178,0.006669844871772783,0.04590180481473949,,,,,,
aptos2019,B0,1,0,uniform,정의상 균등,False,733,탐색적/exploratory,raw,none,0.6427510783418102,0.6427510783418102,0.6427510783418102,0.8035470668485676,0.6427510783418102,,,,,0.0,0.0,0.9695290858725761,0.9695290858725762,0.6756756756756757,0.6756756756756759,0.735,0.7349999999999999,0.358974358974359,0.3589743589743588,0.4745762711864407,0.47457627118644075,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,uniform,정의상 균등,False,733,탐색적/exploratory,argmax_p,none,0.6427510783418102,0.6427510783418102,0.6427510783418102,0.8035470668485676,0.6427510783418102,,,,,0.0,0.0,0.9695290858725761,0.9695290858725762,0.6756756756756757,0.6756756756756759,0.735,0.7349999999999999,0.358974358974359,0.3589743589743588,0.4745762711864407,0.47457627118644075,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,uniform,정의상 균등,False,733,탐색적/exploratory,oracle,train,0.6514179652173454,0.6514179652173454,0.6514179652173454,0.7680763983628922,0.6514179652173455,,,,,0.08321964529331514,0.08321964529331514,0.9584487534626038,0.9584487534626039,0.7297297297297297,0.7297297297297299,0.565,0.5649999999999998,0.46153846153846156,0.46153846153846134,0.5423728813559322,0.5423728813559322,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,uniform,정의상 균등,False,733,탐색적/exploratory,oracle,uniform,0.6427510783418102,0.6427510783418102,0.6427510783418102,0.8035470668485676,0.6427510783418102,,,,,0.0,0.0,0.9695290858725761,0.9695290858725762,0.6756756756756757,0.6756756756756759,0.735,0.7349999999999999,0.358974358974359,0.3589743589743588,0.4745762711864407,0.47457627118644075,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,1,0,uniform,정의상 균등,False,733,탐색적/exploratory,em,train,0.6531615549609351,0.6531615549609352,0.6531615549609351,0.781718963165075,0.6531615549609353,0.13194118038753358,27.0,0.13402940980623315,0.0,0.058663028649386086,0.058663028649386086,0.9584487534626038,0.9584487534626039,0.7297297297297297,0.7297297297297299,0.625,0.6249999999999999,0.41025641025641024,0.41025641025641013,0.5423728813559322,0.5423728813559322,no_dr|mild|moderate|severe|proliferative,0.2034908540759731,0.20472277770272515,0.25720703466667383,0.13402940980623315,0.2005499237483947,,,,,,
aptos2019,B0,1,0,uniform,정의상 균등,False,733,탐색적/exploratory,em,uniform,0.5891602776323654,0.5891602776323657,0.5891602776323654,0.8062755798090041,0.5891602776323656,0.4732600504535237,34.0,0.05312521726198706,0.0,0.06548431105047749,0.06548431105047749,0.9695290858725761,0.9695290858725762,0.581081081081081,0.5810810810810814,0.835,0.835,0.10256410256410256,0.10256410256410253,0.4576271186440678,0.45762711864406785,no_dr|mild|moderate|severe|proliferative,0.21414624612426705,0.15039801208166315,0.42248377910249485,0.05312521726198706,0.15984674542958796,,,,,,
aptos2019,B0,2,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,raw,none,0.669678888616773,0.669678888616773,0.669678888616773,0.8306010928961749,0.8302551093736527,,,,,0.0,0.0,0.9861495844875346,0.9861495844875345,0.6351351351351351,0.6351351351351352,0.79,0.7900000000000001,0.39473684210526316,0.3947368421052634,0.5423728813559322,0.5423728813559322,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,argmax_p,none,0.669678888616773,0.669678888616773,0.669678888616773,0.8306010928961749,0.8302551093736527,,,,,0.0,0.0,0.9861495844875346,0.9861495844875345,0.6351351351351351,0.6351351351351352,0.79,0.7900000000000001,0.39473684210526316,0.3947368421052634,0.5423728813559322,0.5423728813559322,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,oracle,train,0.669678888616773,0.669678888616773,0.669678888616773,0.8306010928961749,0.8302551093736527,,,,,0.0,0.0,0.9861495844875346,0.9861495844875345,0.6351351351351351,0.6351351351351352,0.79,0.7900000000000001,0.39473684210526316,0.3947368421052634,0.5423728813559322,0.5423728813559322,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,oracle,uniform,0.612715291797737,0.612715291797737,0.612715291797737,0.8292349726775956,0.8287560004599155,,,,,0.07377049180327869,0.07377049180327869,0.9916897506925207,0.9916897506925206,0.5,0.5,0.885,0.8850000000000001,0.2631578947368421,0.26315789473684226,0.423728813559322,0.42372881355932207,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,em,train,0.6719420465115098,0.6719420465115099,0.6719420465115098,0.8278688524590164,0.827550015809595,0.024041656106309837,24.0,0.06437888558980631,0.0,0.00546448087431694,0.00546448087431694,0.9861495844875346,0.9861495844875345,0.6351351351351351,0.6351351351351352,0.775,0.775,0.42105263157894735,0.4210526315789476,0.5423728813559322,0.5423728813559322,no_dr|mild|moderate|severe|proliferative,0.49193635510469225,0.1013830675316173,0.26339809404086695,0.06437888558980631,0.07890359773301715,,,,,,
aptos2019,B0,2,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,em,uniform,0.5819913242976767,0.5819913242976767,0.5819913242976767,0.8224043715846995,0.8218562620368506,0.1914266910133099,27.0,0.024604948491838745,0.0,0.10245901639344263,0.10245901639344263,0.9916897506925207,0.9916897506925206,0.3783783783783784,0.3783783783783784,0.915,0.9149999999999999,0.18421052631578946,0.18421052631578955,0.4406779661016949,0.4406779661016949,no_dr|mild|moderate|severe|proliferative,0.5040161759505275,0.05926555408993594,0.35739897184995595,0.024604948491838745,0.05471434961774185,,,,,,
aptos2019,B0,2,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,raw,none,0.669678888616773,0.669678888616773,0.669678888616773,0.8306010928961749,0.745366576612677,,,,,0.0,0.0,0.9861495844875346,0.9861495844875345,0.6351351351351351,0.635135135135135,0.79,0.79,0.39473684210526316,0.39473684210526305,0.5423728813559322,0.5423728813559323,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,argmax_p,none,0.669678888616773,0.669678888616773,0.669678888616773,0.8306010928961749,0.745366576612677,,,,,0.0,0.0,0.9861495844875346,0.9861495844875345,0.6351351351351351,0.635135135135135,0.79,0.79,0.39473684210526316,0.39473684210526305,0.5423728813559322,0.5423728813559323,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,oracle,train,0.6730821977430738,0.6730821977430738,0.6730821977430738,0.8183060109289617,0.7579172236328211,,,,,0.0546448087431694,0.0546448087431694,0.9833795013850416,0.9833795013850415,0.527027027027027,0.5270270270270269,0.76,0.7599999999999999,0.5526315789473685,0.5526315789473685,0.5423728813559322,0.5423728813559323,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,oracle,uniform,0.6227495758587829,0.6227495758587829,0.6227495758587829,0.8224043715846995,0.7537095226135218,,,,,0.07103825136612021,0.07103825136612021,0.9916897506925207,0.9916897506925207,0.3783783783783784,0.37837837837837834,0.865,0.865,0.42105263157894735,0.4210526315789473,0.4576271186440678,0.4576271186440679,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,em,train,0.6713731313359464,0.6713731313359466,0.6713731313359464,0.8142076502732241,0.7477249196236003,0.0641300450685515,24.0,0.06275548092668136,0.0,0.045081967213114756,0.045081967213114756,0.9806094182825484,0.9806094182825484,0.5675675675675675,0.5675675675675674,0.74,0.7399999999999999,0.5263157894736842,0.5263157894736843,0.5423728813559322,0.5423728813559323,no_dr|mild|moderate|severe|proliferative,0.32358595889753716,0.06275548092668136,0.3222414283189575,0.15350293908643886,0.13791419277038505,,,,,,
aptos2019,B0,2,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,em,uniform,0.5765987211682315,0.5765987211682315,0.5765987211682315,0.819672131147541,0.735051981392862,0.2810091201703825,30.0,0.02862098779490765,0.0,0.1092896174863388,0.1092896174863388,0.9916897506925207,0.9916897506925207,0.28378378378378377,0.28378378378378377,0.93,0.93,0.23684210526315788,0.2368421052631579,0.4406779661016949,0.440677966101695,no_dr|mild|moderate|severe|proliferative,0.33229806373752924,0.02862098779490765,0.45936928704533647,0.0784455556936184,0.10126610572860827,,,,,,
aptos2019,B0,2,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,raw,none,0.669678888616773,0.6696788886167729,0.669678888616773,0.8306010928961749,0.8548572725562078,,,,,0.0,0.0,0.9861495844875346,0.9861495844875345,0.6351351351351351,0.6351351351351352,0.79,0.7899999999999999,0.39473684210526316,0.394736842105263,0.5423728813559322,0.5423728813559323,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,argmax_p,none,0.669678888616773,0.6696788886167729,0.669678888616773,0.8306010928961749,0.8548572725562078,,,,,0.0,0.0,0.9861495844875346,0.9861495844875345,0.6351351351351351,0.6351351351351352,0.79,0.7899999999999999,0.39473684210526316,0.394736842105263,0.5423728813559322,0.5423728813559323,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,oracle,train,0.6324661188255253,0.6324661188255254,0.6324661188255253,0.8278688524590164,0.8665689829510534,,,,,0.04644808743169399,0.04644808743169399,0.9889196675900277,0.9889196675900277,0.5135135135135135,0.5135135135135136,0.845,0.845,0.2894736842105263,0.28947368421052627,0.5254237288135594,0.5254237288135594,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,oracle,uniform,0.5747125915060092,0.5747125915060092,0.5747125915060092,0.819672131147541,0.8774006585535423,,,,,0.10792349726775956,0.10792349726775956,0.9916897506925207,0.9916897506925209,0.35135135135135137,0.3513513513513514,0.915,0.9149999999999999,0.15789473684210525,0.15789473684210523,0.4576271186440678,0.4576271186440679,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,em,train,0.6505499001983345,0.6505499001983344,0.6505499001983345,0.8265027322404371,0.8562872393617578,0.08713446365690351,25.0,0.04756455810013262,0.0,0.02185792349726776,0.02185792349726776,0.9889196675900277,0.9889196675900277,0.5675675675675675,0.5675675675675675,0.81,0.81,0.39473684210526316,0.394736842105263,0.4915254237288136,0.49152542372881364,no_dr|mild|moderate|severe|proliferative,0.49945173529155823,0.06516095515301172,0.31931094306548796,0.04756455810013262,0.06851180838980961,,,,,,
aptos2019,B0,2,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,em,uniform,0.5587322891697746,0.5587322891697746,0.5587322891697746,0.8169398907103825,0.8799120159351418,0.10628097828995142,29.0,0.01300014225073381,0.0,0.12431693989071038,0.12431693989071038,0.9916897506925207,0.9916897506925209,0.2972972972972973,0.2972972972972974,0.94,0.9399999999999998,0.15789473684210525,0.15789473684210523,0.4067796610169492,0.4067796610169492,no_dr|mild|moderate|severe|proliferative,0.5097901368965945,0.031196524322752724,0.4012803953724828,0.01300014225073381,0.04473280115743606,,,,,,
aptos2019,B0,2,0,uniform,정의상 균등,False,732,탐색적/exploratory,raw,none,0.669678888616773,0.669678888616773,0.669678888616773,0.8306010928961749,0.669678888616773,,,,,0.0,0.0,0.9861495844875346,0.9861495844875346,0.6351351351351351,0.6351351351351352,0.79,0.7900000000000001,0.39473684210526316,0.39473684210526294,0.5423728813559322,0.5423728813559322,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,uniform,정의상 균등,False,732,탐색적/exploratory,argmax_p,none,0.669678888616773,0.669678888616773,0.669678888616773,0.8306010928961749,0.669678888616773,,,,,0.0,0.0,0.9861495844875346,0.9861495844875346,0.6351351351351351,0.6351351351351352,0.79,0.7900000000000001,0.39473684210526316,0.39473684210526294,0.5423728813559322,0.5423728813559322,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,uniform,정의상 균등,False,732,탐색적/exploratory,oracle,train,0.685666455600631,0.6856664556006308,0.685666455600631,0.7991803278688525,0.685666455600631,,,,,0.08196721311475409,0.08196721311475409,0.9695290858725761,0.9695290858725761,0.7162162162162162,0.7162162162162161,0.64,0.64,0.5263157894736842,0.526315789473684,0.576271186440678,0.5762711864406779,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,uniform,정의상 균등,False,732,탐색적/exploratory,oracle,uniform,0.669678888616773,0.669678888616773,0.669678888616773,0.8306010928961749,0.669678888616773,,,,,0.0,0.0,0.9861495844875346,0.9861495844875346,0.6351351351351351,0.6351351351351352,0.79,0.7900000000000001,0.39473684210526316,0.39473684210526294,0.5423728813559322,0.5423728813559322,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,2,0,uniform,정의상 균등,False,732,탐색적/exploratory,em,train,0.682694156431656,0.6826941564316558,0.682694156431656,0.8073770491803278,0.6826941564316559,0.1134457140131983,26.0,0.1670723953107913,0.0,0.06420765027322405,0.06420765027322405,0.9722991689750693,0.9722991689750693,0.7162162162162162,0.7162162162162161,0.675,0.6750000000000002,0.47368421052631576,0.47368421052631554,0.576271186440678,0.5762711864406779,no_dr|mild|moderate|severe|proliferative,0.20089352562540652,0.1815695642551728,0.2558293313811926,0.1670723953107913,0.19463518342743677,,,,,,
aptos2019,B0,2,0,uniform,정의상 균등,False,732,탐색적/exploratory,em,uniform,0.6203307667026621,0.6203307667026621,0.6203307667026621,0.8292349726775956,0.6203307667026621,0.469161822418271,26.0,0.09172660770889816,0.0,0.06693989071038252,0.06693989071038252,0.9889196675900277,0.9889196675900277,0.5,0.4999999999999999,0.875,0.8750000000000001,0.2631578947368421,0.2631578947368419,0.4745762711864407,0.4745762711864406,no_dr|mild|moderate|severe|proliferative,0.21130968702983205,0.12206643018460644,0.4232712241793034,0.09172660770889816,0.15162605089735987,,,,,,
aptos2019,B0,3,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,raw,none,0.6579334418694952,0.6579334418694953,0.6579334418694952,0.8210382513661202,0.8206813935439364,,,,,0.0,0.0,0.9806094182825484,0.9806094182825483,0.6621621621621622,0.6621621621621622,0.77,0.7700000000000001,0.3684210526315789,0.36842105263157915,0.5084745762711864,0.5084745762711864,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,3,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,argmax_p,none,0.6579334418694952,0.6579334418694953,0.6579334418694952,0.8210382513661202,0.8206813935439364,,,,,0.0,0.0,0.9806094182825484,0.9806094182825483,0.6621621621621622,0.6621621621621622,0.77,0.7700000000000001,0.3684210526315789,0.36842105263157915,0.5084745762711864,0.5084745762711864,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,3,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,oracle,train,0.6579334418694952,0.6579334418694953,0.6579334418694952,0.8210382513661202,0.8206813935439364,,,,,0.0,0.0,0.9806094182825484,0.9806094182825483,0.6621621621621622,0.6621621621621622,0.77,0.7700000000000001,0.3684210526315789,0.36842105263157915,0.5084745762711864,0.5084745762711864,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,3,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,oracle,uniform,0.626440082836017,0.626440082836017,0.626440082836017,0.8319672131147541,0.8315083072235476,,,,,0.06967213114754098,0.06967213114754098,0.9833795013850416,0.9833795013850416,0.5675675675675675,0.5675675675675675,0.885,0.8850000000000001,0.2894736842105263,0.2894736842105265,0.4067796610169492,0.4067796610169491,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B0,3,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,em,train,0.6589334418694952,0.6589334418694952,0.6589334418694952,0.8224043715846995,0.8220454022823307,0.005594554363056163,23.0,0.050667847975950614,0.0,0.001366120218579235,0.001366120218579235,0.9806094182825484,0.9806094182825483,0.6621621621621622,0.6621621621621622,0.775,0.775,0.3684210526315789,0.36842105263157915,0.5084745762711864,0.5084745762711864,no_dr|mild|moderate|severe|proliferative,0.49451999217447545,0.10221502394752233,0.2724015695252924,0.050667847975950614,0.08019556637675923,,,,,,
aptos2019,B0,3,0,aptos_pool,관측 · 이 프로젝트 pool 분포,False,732,탐색적/exploratory,em,uniform,0.6031810477081148,0.6031810477081148,0.6031810477081148,0.8265027322404371,0.8260184253643392,0.18800764100639314,25.0,0.023682064853183787,0.0,0.09016393442622951,0.09016393442622951,0.9833795013850416,0.9833795013850416,0.4864864864864865,0.4864864864864865,0.91,0.91,0.2631578947368421,0.26315789473684226,0.3728813559322034,0.3728813559322034,no_dr|mild|moderate|severe|proliferative,0.5036834339558206,0.06371892628725567,0.3560221888412045,0.023682064853183787,0.052893386062535505,,,,,,
